cus_id,money_1,money_2,investment
9793675,0,0,pending
7926806,673.4,0,pending
11505185,0,0,eligible
10848648,0,0,warmup
9562605,12617.41,16692,investing
10002307,0,100,disabled
8694643,0,0,eligible
7694329,0,0,eligible
12116104,0,0,eligible
8592766,1037,1810,eligible
8586751,0,0,eligible
9910097,512.49,0,eligible
9781077,0,0,eligible
9456771,0,0,eligible
7120486,0,0,eligible
7314276,118.56,218.56,investing
8860359,8004.21,7690.22,investing
10549213,5000,0,pending
10466286,789,0,investing
10421890,0,0,eligible
10562148,4719.41,13441.75,pending
9970944,0,0,pending
8582035,0,0,eligible
10200117,6585.69,5851.89,eligible
9602082,0,0,eligible
10882396,0,0,pending
9859776,0,0,warmup
7710638,0,0,eligible
9211296,525,1155,pending
8743941,0,0,eligible
10733374,4117.94,0.06,investing
8519577,0,0,eligible
10060481,295.49,283.9,investing
9664721,0,0,eligible
9841822,0,0,eligible
9301436,298.11,1524.42,eligible
10360596,0,0,warmup
9654877,0,0,investing
9612888,79914.01,47735.45,investing
9133049,0,0,warmup
10677434,0,0,pending
8978610,0,0,eligible
9885606,0,0,warmup
9554782,40970,19310.44,disabled
9998207,0,0,warmup
10261587,0,0,eligible
10143083,0,0,pending
9195858,2000,0,eligible
9680807,0,0,eligible
8271420,0,0,eligible
7678889,3000,0,warmup
9663280,0,0,warmup
10146432,0,0,eligible
9963583,0,0,eligible
9422765,0,0,warmup
8866650,2516.39,0.76,investing
8634851,0,0,eligible
10821608,0,0,pending
13464421,0,100.89,investing
9886812,0,0,eligible
8801006,230.07,361.69,disabled
9242264,0,0,warmup
9819739,0,0,eligible
10838233,0,0,eligible
9519327,7383.7,5451.41,pending
8614179,2015.01,0,warmup
10556598,0,0,eligible
10911309,0,0,eligible
10787149,0,0,eligible
9891805,0,0,warmup
11948250,0,980,warmup
10082495,0,0,warmup
11117569,0,0,pending
10495870,0,0,warmup
9846562,2716.05,2672.07,investing
9420020,1865.1,3111.89,investing
12109192,190565.99,179552.4,investing
11502507,3200.17,689.75,pending
10610341,0,0,eligible
11768201,0,700,eligible
10362121,0,0,warmup
10371612,0,0,eligible
10749996,0,0,eligible
9393155,0,36.4,eligible
8926777,17.57,974.71,investing
8591859,24,474,warmup
9500021,0,0,eligible
11946693,0,0,warmup
9032666,30,0,warmup
8779362,0,0,warmup
10189505,208.8,208.8,warmup
12099701,0,0,eligible
10177334,409,10,eligible
10255132,0,0,warmup
10014317,0,0,eligible
10055404,500,0,eligible
10657303,0,0,eligible
9974061,0,0,eligible
10488928,1900,2000,pending
12037449,0,0,warmup
10618302,0,0,eligible
10674944,0,0,eligible
9312954,0.98,6243.73,eligible
11454910,0,0,warmup
9553748,0,0,warmup
9960856,0,0,eligible
10354269,112.38,331.12,investing
10615812,0,0,eligible
10473432,0,0,eligible
10958822,0,0,eligible
11127981,0,0,eligible
10181198,0,0,warmup
10245678,0,0,eligible
9130759,0,0,eligible
10716356,0,0,eligible
10560559,0,0,warmup
11211680,0,0,eligible
9806868,0,0,eligible
10364207,0,0,eligible
9234372,0,0,pending
9500501,1681.44,536.07,pending
10272555,0,0,eligible
10955191,86012.83,86012.83,pending
11832463,1696.23,206.89,pending
11907016,0,0,eligible
11837462,0,0,eligible
10532690,0,0,eligible
10039160,48.6,4926.4,pending
11831259,0,0,eligible
9591222,0,0,pending
10152929,0,0,eligible
10293410,0,0,warmup
11260752,0,0,pending
10448941,0,0,eligible
11431724,239.1,464.16,investing
11997931,37892.06,26923.64,warmup
9767626,6198,0,eligible
9236430,7720,0,warmup
9807026,0,0,eligible
10283174,0,0,eligible
9417884,1555.7,1079.85,eligible
10081698,0,0,eligible
11736371,0,0.01,eligible
11253422,0,0,eligible
12099013,0,0,warmup
9791035,25.83,25.83,eligible
10830594,0,0,warmup
9789786,0,0,eligible
11250026,0,0,eligible
11146815,42783.45,49542.34,investing
12019198,0,0,eligible
10907266,0,0,warmup
10873656,0,0,eligible
12281017,0,0,eligible
9982333,0,0,warmup
10258490,0,0,eligible
12578738,0,0,warmup
12141807,0,0,eligible
9301017,30.54,30.54,pending
9906738,0,0,warmup
12680698,0,0,eligible
12869522,5981.52,1.51,pending
9953118,267.96,260.63,investing
10249724,52,610,warmup
11640520,0,0,eligible
9972941,0.22,0.22,warmup
11538286,1100,0,eligible
9949559,2936.62,1545.91,disable_pending
9605317,0.1,0,warmup
10964490,0,0,pending
10525696,0,0,eligible
9791871,0,0,warmup
11914806,5000,0,investing
11017789,1000,499,eligible
12389635,0,0,pending
12496005,11398.12,9279.18,pending
9863337,0,0,eligible
11069620,0,19000,eligible
11556634,0,0,pending
9191486,0,0,warmup
10083578,0,0,pending
10676662,2924.3,4703.3,warmup
10733957,9,9,eligible
13333438,6895.77,6895.77,warmup
12770747,0,0,warmup
10633077,0,0,eligible
10390840,0,0,eligible
11438118,7254.07,0,warmup
10170966,0,0,eligible
11897654,0,0,warmup
11935765,0,0,eligible
12598940,0,0,eligible
11739951,0,700,eligible
10312940,0,0,pending
12328173,0,0,eligible
9420948,964.77,500,warmup
10662212,0,0,eligible
13413552,0,0,eligible
13097430,6320.95,167.93,warmup
13967164,0,478.5,warmup
10132908,16.91,4177,investing
10012506,0,0,eligible
11242346,2005.13,2391.63,warmup
9086537,0,0,warmup
12301402,0,0,warmup
8848809,0,0,warmup
11100550,294.5,0,pending
11820905,0,0,eligible
12171528,0,55,eligible
12491407,2.77,2004,eligible
9930027,0,0,eligible
9682329,30161.14,950,investing
10053365,0,0,eligible
9687955,115.74,1060.22,investing
10759507,0,0,investing
10943151,0,0,eligible
13324726,500,500,eligible
10603561,0,0,eligible
11734897,0,0,eligible
11652303,105422.44,43423.56,investing
10873591,0,0,eligible
12701604,0,0,eligible
10518588,0,0,eligible
10672749,1081.35,1281.34,eligible
11387939,0,0,eligible
13066046,76.54,0,eligible
13692501,0,0,eligible
11478036,5.83,154.53,warmup
10405102,0,2610,eligible
11057390,0,0,eligible
11878478,0,0,eligible
10741887,0,0,eligible
11768088,0,0,warmup
10274567,0,0,eligible
9843610,11372.68,8062.22,investing
11588952,0,0,eligible
11950786,0,0,eligible
10172939,0,0,eligible
11858484,0,0,warmup
11075184,0,0,warmup
10480322,0,0,eligible
10901576,0,0,eligible
11553474,0,0,eligible
12637613,0,2650,warmup
10981699,900,900,warmup
10826944,1264.25,4887.77,warmup
12847160,0,0,eligible
13432779,22479.6,32580.9,warmup
11011622,0,0,pending
12551632,0,0,eligible
11848289,40979.77,43362,warmup
11031583,0.63,951.63,eligible
10432598,1022,1874.44,investing
10994141,3890,0,eligible
11414908,0,0,warmup
11329265,0,569.01,eligible
10935256,0,0,warmup
10971997,0,0,eligible
9255410,300,0,eligible
10133755,0,0,eligible
10901522,1000.72,0,investing
12346587,0,350,eligible
11483282,0,0,eligible
11026153,0,0,eligible
11736455,0,0,investing
13319691,372.01,400,eligible
13136988,5876.78,3618.28,pending
13775964,0,0,warmup
11080623,0,0,eligible
11398677,2175,2000,pending
12168245,0,0,eligible
12381577,0,0.02,investing
13689166,4348.4,20008.96,eligible
12037917,512.01,0.01,eligible
13028334,0,0,eligible
12512969,0,0,eligible
12252633,0,0,eligible
12267830,0,0.11,investing
13660914,0,0,warmup
12478529,973.46,1348.01,investing
12390905,0,0,warmup
11425264,0,,non_eligible
11390684,0,0,eligible
11519660,0,0,warmup
10888397,12033.28,9258.22,warmup
12518511,0,0,warmup
10723911,0,0,eligible
12729402,200.87,0.87,eligible
13121325,0,0,eligible
9888366,0,0,warmup
13061798,0,0,warmup
12395095,0,0,eligible
14767538,0,0,eligible
11458302,0,2000,warmup
10663632,0,0,warmup
10633021,17867.01,2576.22,warmup
10104145,13643.78,11359.44,pending
13986025,0,0,eligible
14765026,0,0,investing
13090694,2395.83,9137.24,warmup
14577239,0,0,eligible
13777365,0,0,eligible
12483946,3165.31,3027.59,warmup
14461673,0,0,eligible
12460447,37.17,35.71,investing
11285712,0,0,eligible
13897858,0,0,pending
11957188,0,0,eligible
13254973,2.19,0.12,investing
10547810,540.23,360.22,eligible
10415106,3248.99,0,eligible
10816186,0,0,eligible
15023687,7706.55,6248.96,investing
11141104,270.15,7500.08,eligible
12773777,0,0,warmup
12604825,0,0,warmup
10372988,2567.96,3097.76,warmup
13651737,0,0,eligible
12132258,21220.17,16033.68,warmup
12857270,356.69,0,pending
12751094,0,0,eligible
12079680,1320.24,138.74,investing
12541993,0,0,eligible
10468446,0,0,warmup
10507518,0,0,pending
12861250,0,0,eligible
10720091,0,50,warmup
11747654,0,0,eligible
12113974,0,0,warmup
13069103,27288.58,0,investing
11324374,912.94,912.94,warmup
13207454,0,150,warmup
13207692,1353.34,3423.14,investing
12832937,265.54,3.54,pending
11591482,72520.87,69259.95,investing
12952193,0,0,warmup
13140164,0,0,warmup
14442912,0,0,eligible
12915029,0,0,eligible
10893718,6435.96,10995.06,pending
12622765,12.58,12.58,eligible
16957337,0,0,warmup
13249878,836.78,486.12,investing
11057808,0,0,pending
15233317,0,0,eligible
15098519,1122.99,0,eligible
13213524,46.94,46.94,pending
13925480,6460.45,0,investing
11508723,0,0,eligible
15048078,0,0,warmup
13607567,0,0,eligible
13006909,0,0,warmup
13670808,44.8,94.8,pending
15252020,0,0,eligible
11446499,0,0,eligible
15322795,8328.87,6252.54,warmup
12970742,0,0,eligible
15006177,3053.54,3053.54,warmup
14807451,0,0,eligible
13022004,0,0,eligible
11651346,2422.26,5249.84,warmup
11948519,3276.91,0,eligible
11249158,0,92.15,pending
13333797,0,0,eligible
13628781,0,0,eligible
11091743,2310.19,2098.69,investing
11499563,3386.16,3742.37,warmup
15186941,0.03,0.03,investing
10420921,0,0,eligible
11271032,0,304.5,warmup
12432534,0,,eligible
12184511,0,0,eligible
13038695,60,0,non_eligible
12530104,0,0,eligible
15281048,0,0,warmup
12522840,0,0,pending
13842632,0,0,eligible
15344266,650,0,pending
11976566,0,0,warmup
12720614,31.31,31.31,eligible
12467690,304.5,304.5,warmup
12832665,0,0,eligible
13530559,1116.55,5029.4,eligible
14691614,1460.03,0.02,warmup
13300927,0,0,eligible
11384214,0,0,eligible
10732900,0,0,eligible
12652481,0,0,warmup
13391742,19305,15,investing
12582719,0,0,warmup
11634813,0,0,eligible
13803494,29916.36,45825.53,pending
12530183,0,0,eligible
16816499,0,0,eligible
14627452,0,0,warmup
16111723,0,0,warmup
12781863,0,0,pending
13579537,1601.79,1601.79,warmup
14441536,0,0,eligible
14725575,678.46,843,eligible
14712538,0,0,eligible
11832512,0,0,warmup
12493187,57546.73,0,warmup
12472856,44582.35,18658.53,warmup
12899072,0,0,eligible
15087567,0,0,pending
11039772,0,0,eligible
13676738,1219.36,199.36,pending
12260293,0,0,eligible
13738086,0,0,pending
14581285,464.58,754.84,warmup
11901012,0,0,pending
14535274,0,0,eligible
13952941,0,0,eligible
15567991,1087.83,1044,investing
15457344,0,0,eligible
15180631,6439.4,0,pending
11257574,15804.65,15184.68,investing
15130230,0,0,warmup
15380893,0,0,eligible
13913398,9171,130,pending
13236848,15531.8,47572,investing
14515351,0,0,warmup
14757723,0,0,eligible
12397798,0,0,pending
16091095,7690.01,0,eligible
11573203,0,0,eligible
15556200,0,0,eligible
11944592,3382.6,8231.63,investing
12447988,2500,0,pending
12560177,0,0,eligible
14524012,0,0,eligible
11561412,9517,9474,pending
12205078,3478.95,1000,investing
15061296,0,0,eligible
13631217,700,1200,warmup
13374926,0,0,eligible
12811938,1987.89,2910.16,pending
12528119,0,0,pending
13345205,0,0,eligible
13143427,0,0,warmup
12611413,5425.22,5312.16,investing
15119805,0,0,investing
15769153,224,224,pending
13011892,0,0,eligible
15180465,0,0,warmup
15525667,0,0,eligible
14446244,0,0,eligible
14774735,0,0,eligible
13551087,1151.12,0,eligible
11810334,10517.72,13919.32,pending
15404941,0,0,eligible
13734124,0,0,eligible
13343209,0,0,eligible
14623333,0,0,eligible
15414977,0,0,eligible
15389204,0,0,warmup
11885146,0,0,eligible
17138288,0,0,eligible
13526194,2.01,162,eligible
15600863,0,0,eligible
11191754,0,0,warmup
12929346,4740.68,5163.15,investing
12202320,0,0,pending
13953840,4142.15,4592.73,investing
15177269,3979.8,4194.93,investing
13515275,0,0,eligible
15402349,0,0,eligible
13628001,0,0,eligible
15190245,0,0,eligible
11577943,0,0,eligible
15365040,0,0,pending
15190878,0,0,eligible
13082957,0,0,eligible
15383340,0,0,eligible
12377057,589.68,589.68,non_eligible
12490813,0,0,eligible
16361956,0,0,warmup
12923680,0,0,warmup
15711065,1834.72,156.38,investing
15228288,0,3000.04,eligible
11664804,0,0,eligible
15567542,1881.76,6449.35,investing
13175705,0,0,warmup
15158939,0,0,investing
14500869,0,0,eligible
15802452,0,0,pending
14679679,0,0,warmup
14587281,718.35,0,pending
13809188,50,50,warmup
15455066,652.5,652.5,warmup
13683542,0,0,eligible
11747263,0,0,non_eligible
13006927,0,0,eligible
13556060,3898.48,4341.08,pending
15229643,0,0,eligible
14647830,0,0,pending
15269477,6273.7,1379.96,warmup
14735792,0,0,eligible
13521055,0,0,warmup
15540321,0,0,warmup
16338031,0,0,eligible
15281247,0,0,eligible
11298170,0,0,eligible
13997987,0,0,eligible
13588439,3354.97,4961.68,investing
15439084,0,0,eligible
15175058,0,0,eligible
15653206,21777.93,16036.14,investing
15665115,83722.25,83722.25,warmup
13489516,0,0,eligible
13396874,271.25,271.25,warmup
15014208,0,0,eligible
15022978,0,0,pending
13645437,0,0,eligible
15189866,217.5,0,pending
18481005,0,0,pending
14640892,0,0,eligible
14468136,8331.83,9433.61,investing
11781956,946.13,0,eligible
13450595,0,0,eligible
15306031,0,0,warmup
13655277,797.33,4879.33,eligible
13325210,0,0,eligible
13503706,0,0,warmup
16003940,11988.25,10005.48,investing
15499334,2772.2,2326.56,investing
12597824,0,0,eligible
16088974,0,0.1,warmup
15085426,0,0,eligible
12947140,6.43,6.18,investing
12804565,4900,0,eligible
15389913,0,0,eligible
12944332,0,0,pending
12042743,482.33,480.57,investing
15040912,1150,80.01,warmup
17745672,0,0.01,investing
12630406,0,0,pending
13173625,0,0,eligible
11955537,0,0,warmup
12449457,1829.5,2185.29,investing
14758966,0,0,eligible
15070517,50,0,pending
12621948,0,766.5,eligible
13755382,0,0,warmup
15622548,0,0,eligible
13999301,500,1000,warmup
16236434,47.97,46.09,investing
15443243,0,0,eligible
15628598,80,80,pending
15231604,4,4,eligible
16169859,0,0,warmup
13171465,0,0,warmup
13061085,11500,500,investing
16218543,0,0,eligible
15365900,0,0,warmup
13733765,4577.5,3490,investing
15158692,0,0,warmup
12577375,0,0,eligible
16381931,3008.61,1455.11,warmup
15130928,1000,2579.66,eligible
15221464,0,0,pending
15253539,0,0,eligible
13942032,12620.6,6846,investing
15453051,0,0,eligible
15089542,8000.01,0.01,pending
13489590,242.3,0,eligible
11566498,621.31,621.31,pending
13932400,0,0,eligible
16182331,0,0,eligible
15071596,0,0,eligible
15794152,0,0,non_eligible
16297274,0,0,warmup
13480027,0,0,eligible
14834460,56.02,475.94,warmup
13484201,0,0,eligible
19056089,0,0,warmup
13104701,1028.55,2370.31,pending
12699010,5868.63,20833.31,investing
15552538,10132.56,0,investing
14495635,0,0,eligible
12825419,2499,0,eligible
15644229,0,0,eligible
14613452,0,0,pending
13627054,5.41,5.19,investing
16798375,0,0,eligible
16088536,0,0,pending
18470156,0,0,eligible
15438318,8,8,eligible
15415758,0,0,eligible
14467511,30.01,1800,eligible
15296870,0,0,eligible
14609653,0,0,eligible
15306659,87.1,1619.1,warmup
13450901,0,0,pending
18301444,0,0,warmup
15156643,200,200,eligible
15019206,0,0.3,investing
15135218,0,0,eligible
13156661,0,0,eligible
15207720,0,2805.01,warmup
15009815,0,0,pending
16183780,0,0,investing
15436743,0,0,warmup
15509401,10309.17,6907.55,warmup
15653880,9079.09,1628.26,investing
15405299,0,0,eligible
15235284,0,0,eligible
16955724,2149.31,0,investing
16625790,50623.52,39082.97,eligible
15232199,0,0,warmup
13922876,0,0,eligible
15417474,130,0,eligible
17385255,0,0,eligible
16615553,0,0,eligible
14608331,2365.51,2536.99,investing
13704422,0,0,warmup
16412923,0,0,eligible
15904643,5665.07,1103.06,warmup
15445744,180,180,pending
15792085,14069.14,10709.64,pending
15663468,0,0,warmup
15508055,700.01,700.01,warmup
16082493,500,0,pending
15501644,0,850,pending
15652608,35469.86,4389.12,warmup
15355707,0,0,eligible
18346885,0,0,eligible
15183315,0,0,eligible
16742469,0,0,eligible
16423483,40,40,pending
15763253,3500,0,pending
15617397,0,0,eligible
14769608,0,0,eligible
17226448,41339.05,30096.05,investing
16517700,0,0,eligible
16296850,0,0,warmup
17005930,0,0,eligible
17324160,27.67,26.58,investing
17366864,0,0,eligible
14793783,0,0,eligible
16606063,0,3045,pending
17147839,0,0,eligible
13974943,35582.62,14.19,investing
15374692,5500,0,warmup
16841561,1503.61,2.93,warmup
17348616,100,0,pending
15900074,0,0,eligible
19036432,7680.65,7724.26,investing
16286772,0,0,eligible
16297025,0,0,warmup
15608994,0,0,eligible
19313523,0,0,eligible
13523820,0,0,eligible
15201664,0,0,eligible
18910391,0,0,eligible
17984195,0,0,eligible
17722057,0,0,eligible
16967327,0,0,eligible
16324777,4361.01,4383.11,investing
15259506,0,0,pending
17992311,0,0,pending
16020158,0,0,eligible
19359230,0,0,eligible
16279833,0,0,eligible
15509796,100.23,0,investing
14779572,0,0,eligible
17877600,0,0,pending
15292216,0,0,warmup
15108932,2000,5651.17,eligible
17999591,43483.06,49521.68,investing
14824627,2546.69,2573.69,warmup
15261027,0,0,warmup
15440664,0,0,eligible
16910662,24256.82,14795.06,eligible
15476070,3502,3601,eligible
18477157,0,0,eligible
16779257,0,0,warmup
16392978,0,0,eligible
16080742,6.47,6.47,eligible
17128824,0,0,eligible
15991287,34930.91,33560.68,investing
16345186,0,0,warmup
12850952,10,10,eligible
17460869,0,0,warmup
15742723,21582.96,9107.56,warmup
15065577,4017.13,0,pending
16261455,391.5,0,eligible
15063368,16835.29,0,warmup
15738046,42091.31,22631.78,investing
16671912,0,0,warmup
15074074,0,0,eligible
16769043,0,0,eligible
16362006,0,0,eligible
17199580,0,0,eligible
18190392,39.57,2824.14,investing
15390018,0,0,eligible
16736836,2529,4200,eligible
16636893,0,0,eligible
17428914,0,0,pending
16727368,866,1,warmup
17981312,0,0,eligible
17153278,1776.39,1273.87,warmup
16178222,0,0,eligible
13928124,0,0,eligible
15075068,0,0,eligible
16311435,0,0,eligible
16963644,0,0,eligible
15548962,11541.69,60.68,warmup
16777944,0,0,eligible
16575433,0,0,eligible
16147673,1.37,1.37,non_eligible
16342196,0,0,eligible
16777504,2492.12,2000,warmup
16587838,0,0,pending
15438042,0,0,eligible
15792530,0,0,warmup
15515133,0,0,eligible
17230896,0,,eligible
19143007,0,0,warmup
16351425,25274.27,11279.27,investing
15728426,0,15000,pending
16035559,0,0,eligible
18347330,4666.12,3365.12,warmup
18303266,0,0,eligible
15614234,0,0,investing
17994482,0,0,eligible
17396542,0,0,eligible
18377549,46,46,eligible
16304345,1006.19,6616.19,warmup
18246937,0,0,warmup
15937707,530.57,0,investing
17538169,0,0,pending
17086578,60201.08,40141.39,investing
16577365,0,0,eligible
17155633,0,0,warmup
16022421,0,0,warmup
16336652,0,0,eligible
17552580,0,0,warmup
17279584,0,0,warmup
17083619,1121,0,eligible
18265481,0,0,eligible
16706122,0,0,eligible
17465065,310,306.6,pending
17835234,0,0,eligible
17980003,420,420,eligible
18067408,0,0,warmup
16908520,0,0,warmup
17104405,0,0,pending
17361423,0,0,eligible
17737457,0,0,investing
15601582,0,0,eligible
18848681,0,0,eligible
17119216,0,0,eligible
15263548,0,0,warmup
16134429,12648.5,0,warmup
15487918,0,0,eligible
16944020,0,250,warmup
17105281,0,0,eligible
16727372,0,0,eligible
18024854,42,10,eligible
15839410,0,0,eligible
16378640,76.8,830.36,pending
17229591,0,0,eligible
16847928,0,0,eligible
17206839,1034,450,warmup
16922282,7.48,7200.04,pending
18483004,0,0,eligible
15623353,4000,0,pending
17443055,6786.82,7199.34,investing
18149565,0,0,eligible
16196743,0,0,eligible
17265441,25.77,41.76,pending
15265156,0,1200,eligible
17380714,0,,eligible
18596430,0,0,eligible
17965026,0,0,warmup
17307325,0,0,pending
17886869,0,0,eligible
15508965,0,0,eligible
18240624,1590,3490,eligible
17177894,0,0,warmup
19589902,0,0,eligible
18149988,0,0,eligible
17433139,0,0,eligible
16870120,0,0,eligible
17548332,0,0,pending
18636477,0,0,eligible
17457777,0,20000,pending
15870001,140.01,140.01,pending
17160192,0,0,warmup
19104340,0,0,pending
15153443,4745.87,655.34,investing
17561107,0,0,warmup
17355887,3460.2,5119,warmup
16044315,4466.69,0,investing
18050610,0,0,eligible
19824169,0,0,eligible
17485681,3654,5500,eligible
17322162,0,0,eligible
20986721,0,0,warmup
18214993,0,0,eligible
17162678,0,0,warmup
18385300,0,0,eligible
18831613,0,0,warmup
17229285,0,0,eligible
