cus_id,pa_3,pb_3,pa_2,pb_2,pa_1,pb_1,last_login_pa,last_login_pb
354483528,0,7,1,11,4,12,5/25/2019,5/31/2019
147519146,10,23,6,19,7,16,5/24/2019,5/31/2019
447371022,,,,,,,,
274257789,2,16,3,17,1,16,5/12/2019,5/30/2019
79858160,0,17,0,10,0,10,5/29/2019,5/29/2019
76078213,,,,,,,,
173574514,0,1,2,3,1,0,5/28/2019,5/28/2019
115408208,4,0,5,0,1,0,5/21/2019,5/21/2019
36346883,0,24,5,29,16,30,5/30/2019,5/31/2019
1735659,,,,,,,,
53131403,4,30,3,22,1,27,5/21/2019,5/31/2019
256215169,18,0,20,0,19,0,5/29/2019,5/29/2019
281881627,0,5,3,7,2,5,5/20/2019,5/27/2019
43007115,18,16,29,8,26,5,5/30/2019,5/11/2019
254308558,0,7,0,17,0,20,5/30/2019,5/30/2019
135109273,0,10,1,0,,,,
77197992,0,10,4,6,3,2,5/30/2019,5/5/2019
244742604,20,6,17,5,18,9,5/31/2019,5/31/2019
233794613,,,,,6,0,5/29/2019,5/29/2019
238068209,,,3,0,2,3,5/21/2019,5/21/2019
89917284,5,17,10,17,13,14,5/31/2019,5/31/2019
141123790,4,4,2,3,1,3,5/31/2019,5/29/2019
376948758,0,2,0,7,0,8,5/29/2019,5/29/2019
53756135,0,23,0,26,0,30,5/31/2019,5/31/2019
402214270,7,0,10,3,9,3,5/29/2019,5/28/2019
171123398,1,8,0,11,1,11,5/5/2019,5/30/2019
264359039,0,21,0,18,0,19,5/28/2019,5/28/2019
421540653,,,,,1,0,5/14/2019,5/14/2019
394282555,,,,,,,,
278892626,,,,,8,8,5/31/2019,5/31/2019
195154592,9,28,7,22,8,29,5/14/2019,5/31/2019
1667062,0,2,0,1,,,,
446074160,,,,,,,,
108701570,,,3,0,6,0,5/30/2019,5/30/2019
79949655,3,17,1,20,3,23,5/28/2019,5/30/2019
305609578,,,0,20,0,27,5/31/2019,5/31/2019
158426275,14,2,11,0,6,0,5/31/2019,5/31/2019
58600220,,,0,1,0,2,5/27/2019,5/27/2019
299655873,2,6,3,3,4,7,5/11/2019,5/30/2019
18841083,0,20,0,21,0,25,5/31/2019,5/31/2019
245316794,8,0,8,0,8,0,5/31/2019,5/31/2019
595469,0,9,0,19,0,16,5/27/2019,5/27/2019
142607147,,,0,1,12,18,5/30/2019,5/31/2019
66422024,1,0,3,0,5,0,5/31/2019,5/31/2019
92835949,9,12,4,1,9,7,5/30/2019,5/31/2019
157595636,28,31,28,30,30,31,5/31/2019,5/31/2019
233257267,0,6,2,14,0,10,5/22/2019,5/22/2019
431536995,,,1,0,3,0,5/19/2019,5/19/2019
353603364,8,5,4,3,5,9,5/26/2019,5/30/2019
430066909,,,7,0,21,0,5/30/2019,5/30/2019
127597328,,,1,0,4,15,5/28/2019,5/31/2019
184158915,0,2,3,3,23,0,5/31/2019,5/31/2019
437299448,,,,,1,4,5/22/2019,5/22/2019
38124728,6,0,3,11,15,25,5/24/2019,5/31/2019
201270909,5,6,4,12,4,17,5/27/2019,5/31/2019
438831245,,,,,1,6,5/25/2019,5/30/2019
203243497,1,17,0,12,,,,
391185679,,,,,,,,
103059903,5,11,2,2,2,9,5/27/2019,5/30/2019
58434977,10,0,12,9,8,15,5/27/2019,5/28/2019
235124474,0,11,0,19,2,19,5/21/2019,5/31/2019
400254873,,,,,,,,
398727387,31,0,26,0,31,0,5/31/2019,5/31/2019
222947929,,,,,1,0,5/28/2019,5/28/2019
174076407,0,11,0,6,0,4,5/30/2019,5/30/2019
95946398,3,16,2,16,7,18,5/30/2019,5/30/2019
391280980,,,1,0,1,0,5/5/2019,5/5/2019
401105411,7,25,3,20,5,19,5/25/2019,5/31/2019
390537438,,,,,,,,
131449941,0,2,0,5,0,10,5/31/2019,5/31/2019
164647311,2,11,4,15,4,17,5/27/2019,5/31/2019
59177738,0,11,0,18,1,18,5/20/2019,5/31/2019
78417299,0,3,0,1,0,8,5/28/2019,5/28/2019
438599447,,,,,4,0,5/31/2019,5/31/2019
66819755,10,22,2,16,0,28,5/31/2019,5/31/2019
236856778,1,30,8,29,7,25,5/28/2019,5/30/2019
241432495,7,0,4,0,3,4,5/24/2019,5/25/2019
187096173,29,9,25,0,5,0,5/8/2019,5/8/2019
427277253,,,1,0,2,0,5/22/2019,5/22/2019
415023829,0,6,0,18,24,21,5/31/2019,5/31/2019
352531200,16,0,5,0,16,0,5/31/2019,5/31/2019
323950645,2,0,1,0,3,0,5/6/2019,5/6/2019
414537006,3,0,1,0,,,,
119242005,0,1,2,0,4,0,5/30/2019,5/30/2019
181785767,2,9,3,3,2,14,5/21/2019,5/28/2019
24962781,0,16,0,16,0,14,5/25/2019,5/25/2019
135167421,,,,,2,0,5/27/2019,5/27/2019
94559406,2,23,3,16,2,25,5/9/2019,5/31/2019
186194810,0,11,0,6,0,9,5/30/2019,5/30/2019
230639437,2,0,2,0,8,0,5/22/2019,5/22/2019
1147896,5,3,13,9,10,10,5/31/2019,5/30/2019
148270806,8,0,7,0,11,0,5/28/2019,5/28/2019
211320129,4,12,1,11,4,15,5/24/2019,5/31/2019
154204107,8,20,22,30,27,30,5/31/2019,5/31/2019
147188371,17,13,19,15,18,12,5/28/2019,5/28/2019
430703711,,,5,0,10,0,5/30/2019,5/30/2019
3583203,4,25,6,24,5,25,5/20/2019,5/31/2019
111063653,2,26,1,26,3,29,5/5/2019,5/31/2019
261785194,0,6,0,18,5,17,5/29/2019,5/29/2019
174049564,4,17,1,15,0,16,5/31/2019,5/31/2019
229812473,,,,,1,0,5/16/2019,5/16/2019
437202584,,,,,1,0,5/19/2019,5/19/2019
235821891,3,17,0,5,0,7,5/27/2019,5/27/2019
77491837,4,5,2,14,8,4,5/31/2019,5/31/2019
34236485,1,14,2,15,7,22,5/28/2019,5/31/2019
195111244,,,,,,,,
360376906,,,2,2,8,5,5/29/2019,5/27/2019
75710009,0,18,2,22,5,19,5/25/2019,5/30/2019
378754240,3,0,2,0,,,,
74861977,0,19,0,13,0,21,5/31/2019,5/31/2019
153277706,14,24,6,23,4,29,5/28/2019,5/31/2019
246053228,7,0,7,2,18,3,5/29/2019,5/29/2019
81432985,2,24,6,18,14,22,5/29/2019,5/31/2019
98847881,4,1,3,0,6,0,5/26/2019,5/26/2019
395121202,3,0,0,3,3,4,5/14/2019,5/13/2019
255248964,,,,,,,,
147412274,,,,,,,,
178388351,19,16,15,20,17,14,5/31/2019,5/30/2019
256156640,10,18,4,21,8,27,5/28/2019,5/31/2019
126880025,0,7,0,10,1,15,5/25/2019,5/30/2019
415021322,1,0,3,0,8,0,5/31/2019,5/31/2019
268585552,16,12,15,7,14,10,5/29/2019,5/25/2019
19589902,2,11,5,9,4,23,5/22/2019,5/31/2019
314089047,,,1,0,,,,
152765523,0,14,0,13,0,18,5/31/2019,5/31/2019
324039330,4,0,,,,,,
64935235,2,0,1,0,1,0,5/28/2019,5/28/2019
425633392,,,2,0,3,1,5/15/2019,5/30/2019
277615466,2,8,6,12,0,6,5/25/2019,5/25/2019
63216228,5,1,7,1,2,0,5/21/2019,5/21/2019
225652161,2,14,4,12,1,22,5/12/2019,5/31/2019
350122920,,,0,5,4,12,5/28/2019,5/20/2019
269704603,24,23,5,22,15,20,5/27/2019,5/30/2019
429530023,,,2,0,9,0,5/27/2019,5/27/2019
158146285,0,10,0,16,3,5,5/19/2019,5/31/2019
96423390,0,3,1,5,2,6,5/23/2019,5/26/2019
184853116,3,0,3,0,4,0,5/27/2019,5/27/2019
301121660,5,29,3,26,0,27,5/31/2019,5/31/2019
30683276,2,0,2,0,1,0,5/21/2019,5/21/2019
765142,7,21,3,17,8,25,5/31/2019,5/31/2019
171741534,25,10,24,17,25,20,5/31/2019,5/29/2019
396347000,26,13,19,7,18,14,5/31/2019,5/28/2019
226901559,8,0,3,0,6,0,5/29/2019,5/29/2019
300753594,1,8,4,9,9,21,5/31/2019,5/31/2019
2239258,0,13,1,15,3,16,5/24/2019,5/29/2019
157357281,4,13,14,10,8,10,5/29/2019,5/23/2019
407115834,22,0,26,0,29,0,5/31/2019,5/31/2019
91415788,0,22,0,26,0,18,5/18/2019,5/18/2019
261999745,8,18,7,27,3,15,5/28/2019,5/25/2019
139144061,23,29,19,26,10,10,5/31/2019,5/31/2019
193263339,0,8,0,6,0,2,5/15/2019,5/15/2019
404653041,,,,,,,,
362655829,,,,,,,,
236061388,10,16,8,14,14,20,5/31/2019,5/29/2019
208399732,,,,,,,,
303795952,5,0,7,0,5,0,5/26/2019,5/26/2019
105415423,0,3,0,5,0,4,5/17/2019,5/17/2019
26524690,4,20,3,11,5,11,5/13/2019,5/31/2019
152460160,0,27,0,27,3,31,5/29/2019,5/31/2019
175333976,0,10,1,7,19,5,5/30/2019,5/22/2019
165753039,,,1,0,2,0,5/30/2019,5/30/2019
38790275,12,3,15,6,9,3,5/30/2019,5/10/2019
200545480,,,,,,,,
201965760,11,20,1,21,2,27,5/15/2019,5/31/2019
295995583,8,18,13,12,24,25,5/28/2019,5/31/2019
94938636,13,21,15,26,19,31,5/31/2019,5/31/2019
257108039,0,18,0,5,1,17,5/15/2019,5/29/2019
171659431,,,,,,,,
151172611,0,13,,,0,6,5/29/2019,5/29/2019
370931071,5,14,2,14,7,9,5/28/2019,5/24/2019
144171937,,,1,0,4,6,5/25/2019,5/25/2019
395483092,10,0,5,0,6,0,5/10/2019,5/10/2019
340790661,1,0,,,,,,
147702050,0,1,0,3,,,,
372283732,,,,,1,0,5/20/2019,5/20/2019
38331141,2,1,3,3,2,1,5/22/2019,5/21/2019
322004328,,,,,,,,
146709554,2,6,2,5,2,2,5/10/2019,5/24/2019
343795879,1,0,,,,,,
38457918,0,29,0,22,0,15,5/31/2019,5/31/2019
97123833,1,1,0,1,1,2,5/30/2019,5/26/2019
139218637,3,29,2,24,9,24,5/19/2019,5/31/2019
173663010,4,1,2,7,2,5,5/14/2019,5/30/2019
294881789,1,4,8,0,2,0,5/21/2019,5/21/2019
225415512,2,20,1,24,3,13,5/28/2019,5/29/2019
445504537,,,,,,,,
258577114,4,2,,,1,1,5/29/2019,5/5/2019
35489066,4,16,3,19,1,22,5/20/2019,5/31/2019
155814116,0,2,0,2,0,4,5/27/2019,5/27/2019
90285652,0,22,1,21,0,21,5/31/2019,5/31/2019
341027690,13,8,18,6,13,0,5/31/2019,5/31/2019
58819857,1,17,1,26,2,23,5/31/2019,5/31/2019
174034850,1,25,17,28,1,29,5/4/2019,5/31/2019
183634538,0,1,0,5,1,2,5/21/2019,5/29/2019
44637075,1,11,1,10,1,8,5/10/2019,5/28/2019
227362754,6,15,6,12,5,20,5/26/2019,5/30/2019
414354863,2,0,,,,,,
129997358,,,1,12,0,11,5/31/2019,5/31/2019
19034075,2,0,,,1,0,5/12/2019,5/12/2019
376218126,5,2,17,7,12,5,5/20/2019,5/24/2019
299714002,1,8,1,5,1,3,5/5/2019,5/29/2019
381330093,0,6,0,4,0,8,5/30/2019,5/30/2019
274913748,15,0,16,0,15,0,5/31/2019,5/31/2019
16993690,6,2,3,9,11,12,5/27/2019,5/30/2019
358434770,12,17,8,4,2,3,5/19/2019,5/20/2019
97838603,2,12,2,16,5,20,5/22/2019,5/31/2019
267963688,5,0,10,0,5,0,5/20/2019,5/20/2019
207639067,4,3,2,2,5,9,5/27/2019,5/29/2019
403666819,8,23,9,6,12,13,5/31/2019,5/31/2019
68486501,13,25,7,13,8,12,5/31/2019,5/31/2019
110271249,4,23,5,18,7,27,5/25/2019,5/31/2019
356710400,,,,,,,,
84074645,0,18,0,9,0,12,5/27/2019,5/27/2019
418103406,7,6,,,,,,
261715016,12,0,15,5,15,17,5/31/2019,5/31/2019
319171494,0,6,0,8,0,20,5/30/2019,5/30/2019
92761295,0,17,,,6,23,5/21/2019,5/30/2019
275043164,0,5,0,9,4,6,5/30/2019,5/29/2019
104754194,,,,,2,0,5/31/2019,5/31/2019
51090894,0,28,7,27,8,23,5/27/2019,5/31/2019
171634419,17,26,14,25,13,26,5/29/2019,5/31/2019
443927317,,,,,,,,
157458298,0,2,0,2,0,4,5/27/2019,5/27/2019
204681116,13,30,15,29,15,30,5/31/2019,5/31/2019
130626501,1,1,,,0,1,5/28/2019,5/28/2019
303268392,,,,,7,0,5/24/2019,5/24/2019
254877097,,,6,0,5,0,5/30/2019,5/30/2019
116550223,,,1,0,3,0,5/4/2019,5/4/2019
159985546,2,0,6,2,3,7,5/4/2019,5/29/2019
317430993,16,0,19,0,22,0,5/31/2019,5/31/2019
314734118,6,0,9,0,4,0,5/24/2019,5/24/2019
153113776,8,6,2,3,2,8,5/30/2019,5/27/2019
44802837,9,0,24,0,30,0,5/31/2019,5/31/2019
349499422,3,0,,,,,,
325210065,0,19,0,11,0,10,5/31/2019,5/31/2019
129079831,0,30,3,29,3,30,5/30/2019,5/31/2019
184903448,25,21,19,15,18,26,5/31/2019,5/30/2019
116745938,,,,,,,,
447970985,,,,,,,,
443485640,,,,,,,,
290987928,,,1,0,1,0,5/20/2019,5/20/2019
293053475,0,19,1,12,3,17,5/17/2019,5/31/2019
310393270,2,11,5,10,0,4,5/30/2019,5/30/2019
119877041,14,0,16,0,15,0,5/30/2019,5/30/2019
441791041,,,,,,,,
383322863,7,6,12,20,20,17,5/31/2019,5/30/2019
19342398,,,,,3,0,5/31/2019,5/31/2019
30125546,,,,,7,0,5/21/2019,5/21/2019
423783867,,,3,0,4,0,5/9/2019,5/9/2019
85475452,12,26,10,24,8,18,5/26/2019,5/31/2019
157014305,4,31,4,20,10,15,5/31/2019,5/31/2019
168372050,0,21,0,20,2,27,5/31/2019,5/31/2019
439997064,,,,,3,0,5/31/2019,5/31/2019
387818781,4,0,8,0,10,0,5/18/2019,5/18/2019
430664064,,,1,0,,,,
290327342,4,5,4,7,,,,
393893783,9,0,11,0,18,0,5/31/2019,5/31/2019
321579301,0,23,0,18,0,21,5/28/2019,5/28/2019
133016857,10,0,2,0,4,0,5/31/2019,5/31/2019
306142028,2,23,1,10,0,3,5/31/2019,5/31/2019
240622490,0,28,13,27,0,24,5/31/2019,5/31/2019
333088330,0,12,6,21,1,26,5/12/2019,5/31/2019
305535790,0,17,2,20,3,11,5/23/2019,5/23/2019
77087504,,,,,,,,
297025961,0,22,1,13,3,16,5/24/2019,5/29/2019
76528927,,,,,1,0,5/30/2019,5/30/2019
205140080,0,5,0,6,5,23,5/30/2019,5/31/2019
24696888,0,16,0,14,2,21,5/31/2019,5/29/2019
10615812,4,6,2,8,7,3,5/28/2019,5/20/2019
1744801,12,29,8,27,7,25,5/21/2019,5/31/2019
281930941,2,3,0,5,0,9,5/31/2019,5/31/2019
336724449,3,0,1,0,1,0,5/20/2019,5/20/2019
2965434,0,4,0,14,0,8,5/18/2019,5/18/2019
54013103,1,6,1,8,0,3,5/15/2019,5/15/2019
309114923,0,30,0,29,0,29,5/31/2019,5/31/2019
128191700,0,5,0,2,0,9,5/30/2019,5/30/2019
1701958,0,17,1,19,0,13,5/25/2019,5/25/2019
165020910,0,4,0,2,0,3,5/26/2019,5/26/2019
332305272,,,,,0,4,5/20/2019,5/20/2019
131391057,4,6,9,11,9,22,5/30/2019,5/31/2019
7594981,5,7,1,0,2,0,5/25/2019,5/25/2019
242385653,15,0,13,0,13,0,5/31/2019,5/31/2019
46709238,3,11,2,4,4,0,5/24/2019,5/24/2019
4118593,1,6,3,3,2,7,5/23/2019,5/27/2019
386761685,1,0,,,,,,
173245098,0,11,2,9,4,15,5/31/2019,5/31/2019
442301419,,,,,,,,
71407778,0,14,0,2,2,13,5/24/2019,5/31/2019
350564997,6,9,5,9,4,1,5/30/2019,5/1/2019
2109921,14,31,6,25,12,31,5/31/2019,5/31/2019
240582022,1,0,,,,,,
278250437,22,14,23,8,25,9,5/31/2019,5/30/2019
314631131,0,1,0,5,0,7,5/28/2019,5/28/2019
44574687,1,22,9,20,10,26,5/30/2019,5/31/2019
66620594,3,0,6,0,3,0,5/31/2019,5/31/2019
178494881,9,26,13,16,14,16,5/27/2019,5/27/2019
80831840,1,4,0,4,1,5,5/27/2019,5/20/2019
442812552,,,,,,,,
190371176,,,5,0,3,0,5/21/2019,5/21/2019
183594615,12,30,4,23,2,18,5/18/2019,5/31/2019
19227224,0,25,0,21,0,22,5/28/2019,5/28/2019
334192443,18,0,20,0,26,0,5/31/2019,5/31/2019
238113868,0,14,0,13,0,13,5/31/2019,5/31/2019
364419728,2,0,1,0,,,,
230524900,5,17,4,18,8,25,5/25/2019,5/31/2019
238390400,6,12,8,13,14,14,5/30/2019,5/26/2019
233116222,0,4,0,6,7,20,5/31/2019,5/30/2019
393855593,5,0,2,0,1,0,5/28/2019,5/28/2019
376170367,,,,,,,,
320125190,,,,,5,5,5/24/2019,5/30/2019
423117788,,,15,0,13,0,5/29/2019,5/29/2019
115909333,,,,,9,0,5/31/2019,5/31/2019
206330516,,,,,0,5,5/25/2019,5/25/2019
42719334,6,7,20,20,13,16,5/28/2019,5/30/2019
435599289,,,,,14,0,5/31/2019,5/31/2019
73226458,2,13,1,14,3,15,5/24/2019,5/24/2019
362088248,27,25,26,23,28,30,5/31/2019,5/31/2019
414075699,1,0,,,12,0,5/30/2019,5/30/2019
340914794,,,1,0,,,,
270123729,3,8,24,21,21,19,5/31/2019,5/31/2019
23155606,3,30,4,30,5,31,5/28/2019,5/31/2019
354202737,1,2,,,,,,
242009672,4,0,2,0,6,0,5/24/2019,5/24/2019
110934348,0,9,0,16,0,17,5/31/2019,5/31/2019
26675737,2,0,8,0,10,0,5/31/2019,5/31/2019
380293966,0,15,0,14,0,10,5/31/2019,5/31/2019
393658447,0,10,0,7,0,4,5/28/2019,5/28/2019
252313898,0,9,0,8,,,,
55375923,9,0,11,0,10,0,5/31/2019,5/31/2019
221777805,,,1,1,,,,
220185227,0,11,0,14,1,14,5/24/2019,5/30/2019
175250357,21,7,25,10,20,6,5/31/2019,5/23/2019
98878792,8,0,3,0,5,0,5/27/2019,5/27/2019
45500477,0,2,0,2,1,3,5/30/2019,5/30/2019
191142105,0,25,2,18,4,12,5/31/2019,5/31/2019
443194847,,,,,,,,
200388520,1,0,3,0,3,0,5/29/2019,5/29/2019
238659175,3,13,22,21,13,11,5/21/2019,5/31/2019
70996547,0,21,0,23,3,24,5/19/2019,5/31/2019
153539590,3,6,7,10,1,9,5/30/2019,5/24/2019
104080863,2,0,4,0,3,3,5/21/2019,5/29/2019
79916190,3,0,3,0,2,0,5/22/2019,5/22/2019
257505638,,,,,3,0,5/25/2019,5/25/2019
226099738,7,0,3,0,7,0,5/31/2019,5/31/2019
110307346,1,10,1,5,8,6,5/29/2019,5/15/2019
192071971,8,14,19,15,17,16,5/31/2019,5/31/2019
399949017,13,23,6,23,5,12,5/30/2019,5/13/2019
392167300,3,9,4,3,2,5,5/18/2019,5/27/2019
378293524,0,18,4,12,0,17,5/31/2019,5/31/2019
262747756,,,,,,,,
382894332,,,,,2,0,5/3/2019,5/3/2019
256854050,,,,,1,2,5/31/2019,5/31/2019
437555411,,,,,2,0,5/21/2019,5/21/2019
210211579,0,2,0,3,1,3,5/8/2019,5/25/2019
141624725,1,0,2,0,7,0,5/31/2019,5/31/2019
183813583,9,26,8,18,4,27,5/21/2019,5/31/2019
101713359,15,3,12,3,20,2,5/31/2019,5/17/2019
228572499,15,25,13,18,17,24,5/31/2019,5/28/2019
292873255,,,,,,,,
170524937,4,22,5,20,2,15,5/28/2019,5/30/2019
379370683,,,2,0,7,0,5/26/2019,5/26/2019
81572028,,,,,1,0,5/30/2019,5/30/2019
38471333,0,17,0,17,0,16,5/29/2019,5/29/2019
21811635,5,12,4,9,6,23,5/25/2019,5/30/2019
422043785,,,4,0,3,0,5/8/2019,5/8/2019
293903731,22,0,21,0,22,0,5/30/2019,5/30/2019
226943995,2,6,5,8,0,5,5/17/2019,5/17/2019
401351576,1,3,,,,,,
165303585,3,12,0,6,3,7,5/15/2019,5/31/2019
256063734,0,16,0,11,0,7,5/31/2019,5/31/2019
293265729,4,0,9,0,3,0,5/8/2019,5/8/2019
252817667,0,15,0,4,0,15,5/30/2019,5/30/2019
154579806,8,5,5,1,4,8,5/31/2019,5/27/2019
113506730,14,30,19,30,18,31,5/30/2019,5/31/2019
442106780,,,,,,,,
225659918,1,0,4,0,4,0,5/31/2019,5/31/2019
104897418,13,5,14,2,9,3,5/22/2019,5/30/2019
63880167,1,17,0,28,8,30,5/21/2019,5/31/2019
242714551,0,9,3,6,1,9,5/26/2019,5/30/2019
411527850,0,1,,,,,,
149935511,1,20,3,3,4,0,5/30/2019,5/30/2019
84127923,2,21,2,17,4,23,5/19/2019,5/30/2019
94519595,0,22,0,9,0,20,5/31/2019,5/31/2019
162013323,2,26,0,21,1,18,5/14/2019,5/30/2019
17005930,0,16,0,19,0,15,5/31/2019,5/31/2019
254997003,,,2,0,,,,
157214391,2,16,5,17,4,16,5/16/2019,5/31/2019
137280274,31,19,29,21,28,23,5/31/2019,5/31/2019
33898438,6,18,11,25,9,22,5/27/2019,5/29/2019
220390413,0,28,0,21,11,25,5/31/2019,5/31/2019
136759973,0,10,5,15,3,25,5/20/2019,5/31/2019
103698680,,,,,1,0,5/29/2019,5/29/2019
181193981,,,,,,,,
69225725,0,8,0,16,0,13,5/30/2019,5/30/2019
102983628,17,17,26,17,26,15,5/31/2019,5/28/2019
274500752,2,27,5,29,3,29,5/29/2019,5/31/2019
58774212,8,5,13,8,21,3,5/31/2019,5/28/2019
54662971,4,1,1,0,2,0,5/17/2019,5/17/2019
92407569,1,2,0,12,0,10,5/28/2019,5/28/2019
269307784,0,25,1,22,3,19,5/17/2019,5/31/2019
215548526,,,0,7,0,4,5/31/2019,5/31/2019
204976720,,,,,,,,
259527928,11,20,7,20,18,22,5/31/2019,5/31/2019
415300460,0,11,0,6,2,11,5/27/2019,5/28/2019
372608843,6,10,9,26,21,20,5/25/2019,5/29/2019
259867308,,,,,9,15,5/30/2019,5/31/2019
134360238,14,11,3,8,11,24,5/31/2019,5/30/2019
172200616,15,15,19,21,24,26,5/30/2019,5/30/2019
223514014,12,1,10,0,14,6,5/30/2019,5/30/2019
415979146,6,0,6,0,3,0,5/21/2019,5/21/2019
246809339,0,8,0,5,0,5,5/20/2019,5/20/2019
15098519,0,20,0,19,1,22,5/14/2019,5/31/2019
312649039,8,0,5,0,5,0,5/18/2019,5/18/2019
85007746,6,12,6,11,12,19,5/29/2019,5/31/2019
263920236,8,2,8,0,5,0,5/31/2019,5/31/2019
130908920,3,22,14,26,2,30,5/20/2019,5/31/2019
297101698,27,26,15,16,19,14,5/31/2019,5/31/2019
319242466,0,2,,,1,2,5/17/2019,5/30/2019
217725907,4,0,10,0,8,0,5/26/2019,5/26/2019
214066384,8,5,14,9,10,1,5/20/2019,5/16/2019
23046890,5,0,5,0,4,0,5/30/2019,5/30/2019
146647015,10,2,9,1,5,0,5/30/2019,5/30/2019
395230712,7,3,1,1,,,,
76956244,0,21,0,17,0,16,5/28/2019,5/28/2019
356765379,3,0,,,,,,
35282076,5,18,8,20,10,20,5/31/2019,5/31/2019
127534704,0,15,0,7,0,11,5/31/2019,5/31/2019
185456302,5,26,18,26,11,26,5/26/2019,5/31/2019
140350584,0,18,2,22,4,22,5/27/2019,5/31/2019
342339759,1,5,0,4,4,13,5/29/2019,5/31/2019
176601252,0,30,0,29,0,25,5/31/2019,5/31/2019
344394254,0,23,0,19,12,27,5/30/2019,5/31/2019
109132142,5,10,6,15,5,9,5/31/2019,5/27/2019
91477513,0,18,0,13,0,17,5/31/2019,5/31/2019
64063012,0,18,0,21,1,10,5/22/2019,5/26/2019
200025507,1,3,0,1,0,5,5/15/2019,5/15/2019
430730101,,,1,0,,,,
114978811,4,11,2,15,3,16,5/31/2019,5/31/2019
119765621,4,28,0,22,5,21,5/29/2019,5/31/2019
318988780,9,0,5,0,4,0,5/21/2019,5/21/2019
421669471,1,0,6,0,2,0,5/16/2019,5/16/2019
380419490,0,11,9,17,19,30,5/29/2019,5/31/2019
184303517,1,5,0,6,0,2,5/13/2019,5/13/2019
434238595,,,,,4,0,5/18/2019,5/18/2019
13038695,7,17,0,10,1,24,5/25/2019,5/31/2019
47624724,2,14,2,15,0,22,5/30/2019,5/30/2019
20066776,0,31,3,29,2,26,5/31/2019,5/31/2019
54560621,0,22,0,18,0,15,5/30/2019,5/30/2019
357758525,1,0,2,0,,,,
264764606,1,0,1,0,3,0,5/26/2019,5/26/2019
233104166,2,14,0,19,1,21,5/4/2019,5/31/2019
99993131,,,,,0,6,5/21/2019,5/21/2019
409835758,5,0,,,5,0,5/30/2019,5/30/2019
392455219,0,15,0,8,0,12,5/30/2019,5/30/2019
284823406,13,0,14,0,8,0,5/27/2019,5/27/2019
53889863,0,9,4,12,7,12,5/31/2019,5/29/2019
85789413,4,16,3,13,3,10,5/27/2019,5/25/2019
402468442,,,,,,,,
58830247,3,20,2,18,3,13,5/31/2019,5/31/2019
46362206,,,3,0,6,0,5/31/2019,5/31/2019
269115954,,,0,5,0,17,5/31/2019,5/31/2019
347845329,0,27,0,25,0,22,5/30/2019,5/30/2019
300764522,0,17,4,20,16,18,5/30/2019,5/31/2019
435913480,,,,,4,0,5/21/2019,5/21/2019
98352433,0,24,2,24,2,21,5/27/2019,5/30/2019
167756355,22,21,21,10,17,15,5/31/2019,5/31/2019
250608614,0,6,2,23,5,16,5/10/2019,5/30/2019
120788471,,,,,5,3,5/29/2019,5/25/2019
390223799,,,,,,,,
377525922,,,,,0,6,5/31/2019,5/31/2019
368863647,6,0,8,0,4,0,5/28/2019,5/28/2019
12397798,0,29,1,20,3,24,5/31/2019,5/31/2019
155281856,8,17,12,14,5,16,5/25/2019,5/29/2019
44849900,13,6,7,8,2,11,5/10/2019,5/31/2019
204717862,2,1,3,25,1,12,5/3/2019,5/26/2019
44516323,0,31,1,29,10,30,5/31/2019,5/31/2019
416669535,12,14,23,28,30,31,5/31/2019,5/31/2019
62361535,0,16,0,15,0,29,5/31/2019,5/31/2019
77491260,25,29,30,30,29,29,5/29/2019,5/29/2019
400265479,,,0,1,2,0,5/30/2019,5/30/2019
119838923,0,9,0,11,0,6,5/30/2019,5/30/2019
156136740,,,,,,,,
79723461,0,21,0,21,0,20,5/30/2019,5/30/2019
314710051,12,25,11,28,9,26,5/30/2019,5/31/2019
396136281,,,,,,,,
66078372,0,29,1,26,5,23,5/24/2019,5/30/2019
96886856,7,20,7,11,15,24,5/31/2019,5/31/2019
395817398,2,0,5,0,8,0,5/31/2019,5/31/2019
183890751,18,26,12,25,4,21,5/26/2019,5/30/2019
96485299,3,12,8,12,0,11,5/30/2019,5/30/2019
158970821,4,22,2,16,5,18,5/31/2019,5/31/2019
114703027,11,10,22,15,8,9,5/30/2019,5/16/2019
19952298,2,10,3,16,1,17,5/16/2019,5/30/2019
56469273,4,0,7,0,8,1,5/20/2019,5/6/2019
410555036,,,1,0,3,0,5/28/2019,5/28/2019
84186734,4,11,2,8,3,7,5/21/2019,5/30/2019
62354663,17,11,18,21,16,18,5/31/2019,5/30/2019
204805360,14,9,10,13,10,9,5/29/2019,5/25/2019
184435480,0,5,4,2,14,5,5/31/2019,5/31/2019
115607349,3,29,9,24,8,31,5/31/2019,5/31/2019
206059005,0,8,0,7,2,14,5/6/2019,5/27/2019
47989410,10,30,27,29,29,30,5/31/2019,5/31/2019
200422765,,,,,1,0,5/21/2019,5/21/2019
34192952,14,25,13,27,14,25,5/29/2019,5/30/2019
166711867,,,2,10,4,17,5/16/2019,5/23/2019
21627773,3,25,4,20,4,17,5/28/2019,5/31/2019
240249751,,,2,0,2,0,5/21/2019,5/21/2019
66475112,0,11,1,12,1,5,5/8/2019,5/9/2019
164284036,1,11,5,9,9,5,5/31/2019,5/21/2019
301610945,1,0,,,1,0,5/13/2019,5/13/2019
