cus_id,spent_pb,last_date_pb,frequency_pb
251479697,35.37,4/20/2019,3
95648917,79.98,5/20/2019,1
73088392,177.27,4/5/2019,4
153963791,123.23,1/20/2019,2
9846562,1026.06,5/14/2019,17
262134888,493.74,5/14/2019,6
64269018,176.32,5/29/2019,6
114155367,44.7,1/7/2019,1
123676680,51.06,3/1/2019,1
243302368,107.99,5/14/2019,3
2874525,316.76,5/31/2019,6
84232475,32.16,3/27/2019,3
293001417,2.68,1/5/2019,1
133930241,75.88,5/14/2019,5
59367914,9.37,3/11/2019,1
57998204,810.38,5/27/2019,9
98739446,179.76,5/16/2019,21
45414932,112.96,2/15/2019,2
237583420,257.59,2/18/2019,4
181874030,96.88,4/25/2019,3
207386084,159.45,5/13/2019,5
389893783,55.84,5/22/2019,1
159674203,567.77,4/15/2019,5
130087815,158.95,3/22/2019,3
180138558,143.47,5/20/2019,6
67724266,216.22,3/27/2019,3
380816396,105.29,4/27/2019,1
327836299,521.36,5/20/2019,13
144821879,12.8,1/8/2019,2
51463885,62.87,2/21/2019,1
97113928,150.49,4/16/2019,4
8544534,160.35,5/21/2019,3
181724879,13.83,4/25/2019,2
29184597,218.05,3/12/2019,5
350157797,130.64,1/17/2019,1
136115576,217.42,5/13/2019,7
200088477,30.44,1/29/2019,2
79949655,1120.52,5/25/2019,8
220788170,130.32,4/29/2019,1
91733866,22.23,1/21/2019,2
148324160,161.16,2/22/2019,2
77095712,531.84,5/31/2019,7
41962721,448.26,5/9/2019,5
285871399,9.14,4/28/2019,1
47065735,7.11,1/29/2019,2
17981312,15.83,5/10/2019,3
60210639,102.24,5/8/2019,9
318812056,758.47,5/20/2019,18
340551013,66.01,4/9/2019,3
213578643,8.75,5/5/2019,1
35688803,122.59,5/31/2019,4
251317960,277.54,5/4/2019,9
63177273,636.62,5/16/2019,7
93740154,63.01,1/28/2019,2
305328659,79.17,6/1/2019,1
87135060,107.69,12/10/2018,1
2694109,152.01,5/29/2019,2
198134622,806.86,5/31/2019,13
10787149,240.68,5/25/2019,10
175174822,68.31,5/7/2019,1
255264728,15.8,12/15/2018,1
163505013,7.49,12/9/2018,1
218625703,61.49,5/27/2019,5
138421986,180.27,5/15/2019,7
5503123,98.53,1/10/2019,2
233916384,63.31,5/13/2019,2
354954583,15.92,1/1/2019,1
140925622,7.17,12/11/2018,1
220613053,555.25,5/2/2019,3
285653914,125.04,5/23/2019,9
333298546,99.01,5/4/2019,1
157896532,45.08,5/27/2019,2
21911179,1.89,3/12/2019,1
36264973,111.58,5/6/2019,8
241152335,187.14,12/8/2018,1
31412752,176.16,4/9/2019,7
37319390,92,4/10/2019,8
79411543,674.76,5/28/2019,11
280810234,24.17,5/9/2019,1
140994245,920.71,5/15/2019,6
82173524,41.59,12/13/2018,1
83490801,324.42,5/11/2019,3
161752242,33.11,3/16/2019,5
385512751,113.94,1/3/2019,1
38489198,483.02,5/25/2019,11
110019564,278.64,5/30/2019,25
196440,124.49,5/30/2019,2
90276148,255,5/7/2019,4
178486766,76.1,4/10/2019,1
64229893,94.13,2/4/2019,1
59318133,252.88,5/18/2019,16
112541355,52.26,5/19/2019,2
78647568,267.99,5/29/2019,11
181743510,14.23,5/27/2019,2
133262609,44.91,1/11/2019,1
294047854,132.43,4/12/2019,2
310507824,9.12,4/3/2019,2
182193205,5.15,2/27/2019,1
46594594,1.28,3/13/2019,1
193824576,5.38,2/4/2019,1
23721687,207.79,5/13/2019,7
147930702,306.55,5/9/2019,5
170482445,105.88,5/14/2019,2
34504131,1375.26,5/23/2019,14
417483804,13.75,3/29/2019,1
251005741,17.87,5/31/2019,2
97785206,507.15,3/4/2019,12
119944534,23.7,12/26/2018,1
49017673,165.09,5/11/2019,5
244234384,12.89,4/18/2019,1
104600166,1368.6,5/25/2019,7
3105981,142.57,5/28/2019,8
194850615,242.34,5/5/2019,8
220737448,1.66,5/31/2019,1
16392978,113.17,5/17/2019,6
240635669,144.3,5/23/2019,7
216557422,86.66,12/28/2018,2
221103017,48.43,1/29/2019,1
193496691,435.04,4/4/2019,2
238679801,372.38,4/11/2019,6
52847609,1371.45,5/26/2019,9
143111596,1858.67,6/1/2019,17
76793251,798.99,5/4/2019,8
41479272,167.08,4/20/2019,5
315632145,120.63,1/11/2019,2
2321723,982.47,5/18/2019,8
245760912,50.98,5/14/2019,1
90072701,141.77,5/13/2019,6
167244471,261.6,5/22/2019,4
266712320,113,5/10/2019,3
224476315,54.25,4/24/2019,1
27047030,718.93,5/20/2019,8
99846507,82.94,12/2/2018,1
59200234,79.37,5/2/2019,2
96671400,131.5,5/26/2019,5
144146786,240.02,4/27/2019,4
217025181,43.18,1/27/2019,1
42238419,61.23,3/11/2019,2
357151232,639.36,5/15/2019,6
380017985,18.18,3/20/2019,1
256719203,16.17,4/30/2019,2
395713817,10.99,3/21/2019,1
131978356,56.85,4/25/2019,2
113611799,311.37,5/21/2019,8
47906621,137.36,5/1/2019,2
18946371,1052.94,4/28/2019,11
170521479,11.79,4/24/2019,1
188786750,70.03,12/31/2018,2
80245232,47.65,3/21/2019,3
166166456,1540.11,5/16/2019,11
159455440,3.52,1/14/2019,1
114347741,89.34,4/25/2019,2
90747885,109.1,5/24/2019,10
161357362,665.37,5/31/2019,18
45755251,571.09,5/15/2019,6
200274817,132.61,5/16/2019,6
85036503,106.9,4/23/2019,3
81373878,260.49,4/8/2019,3
173935041,168.99,5/17/2019,4
170781,1581.83,5/21/2019,8
84353622,10.32,12/19/2018,1
125528067,35.5,5/8/2019,1
19230394,59.75,5/17/2019,2
234974616,1.86,2/2/2019,1
130202928,142.27,5/13/2019,4
299908761,52.69,1/7/2019,2
115287876,232.06,5/21/2019,7
3414698,177.81,12/5/2018,1
257570384,36.34,1/24/2019,2
94897659,80.57,5/3/2019,4
178766792,104.42,5/15/2019,2
304439703,38.4,5/13/2019,1
15070517,599.98,5/19/2019,1
139508264,1809.96,5/23/2019,17
332963844,90.77,4/2/2019,3
98207729,890.1,5/31/2019,12
50851218,146.99,5/14/2019,4
363021445,58.29,12/13/2018,2
217639535,884.14,5/19/2019,10
57222113,95.29,5/8/2019,4
200820524,141.92,5/23/2019,1
106089788,72.3,5/16/2019,2
184422667,612.73,5/17/2019,11
271547079,589.23,5/23/2019,9
89723533,165.97,4/17/2019,7
355452594,59.19,4/7/2019,1
234960602,314.76,5/17/2019,9
64733962,251.83,5/20/2019,5
99628522,205.03,2/7/2019,4
183226748,179.64,5/27/2019,8
59105078,94.84,3/31/2019,5
144436118,402.89,4/6/2019,1
1560659,11.1,1/18/2019,1
97778980,12.58,12/16/2018,1
129033735,1319.72,5/29/2019,29
250926780,1225.09,5/9/2019,10
75623419,101.32,5/15/2019,2
2425517,1198.26,5/24/2019,8
13651737,36.59,4/9/2019,1
2603666,613.04,4/26/2019,8
84274185,385.88,4/8/2019,7
91871040,72.28,5/29/2019,4
84356683,90.01,5/6/2019,1
273695532,151.58,3/9/2019,1
232844505,16.47,3/19/2019,1
308684302,200.2,5/20/2019,5
9974061,3968.69,5/29/2019,25
17348616,69.94,2/25/2019,2
97985579,33.01,5/9/2019,4
182430628,404.89,5/8/2019,7
25441704,147.37,5/22/2019,8
268494945,987.31,5/14/2019,9
143552418,17.54,5/14/2019,3
71695632,93.82,2/25/2019,4
4937772,224.69,5/6/2019,5
21145033,212,2/3/2019,2
204532037,1538.63,5/15/2019,2
221610377,298.51,5/16/2019,4
264158192,2.05,3/28/2019,1
41668518,141.14,5/13/2019,2
200730907,302.84,5/13/2019,9
10981699,446.24,4/26/2019,7
285383496,85.62,3/9/2019,9
41293691,96.11,4/16/2019,1
232520694,71.56,3/4/2019,1
325243479,33.39,4/20/2019,1
126855452,214.8,5/30/2019,4
65807884,278.07,4/28/2019,2
363793371,590.75,4/5/2019,8
363358588,578.05,5/19/2019,14
95667005,275.69,5/30/2019,4
25900157,45.97,5/27/2019,2
176105349,395.4,4/3/2019,6
380273750,2.92,5/2/2019,1
352475641,66,2/19/2019,3
42748003,577.16,5/30/2019,6
76548238,147.54,4/26/2019,3
117748548,38.73,5/23/2019,1
59346733,324.26,4/24/2019,6
256419370,114.34,2/26/2019,1
267115886,11.5,2/26/2019,1
164683988,616.01,5/26/2019,16
316586131,10.74,4/22/2019,1
139126481,74.75,4/29/2019,2
59369740,401.87,5/15/2019,9
179318418,40.55,3/7/2019,3
15742723,604.99,5/24/2019,16
98789136,9.54,2/19/2019,1
278012208,59.19,6/1/2019,2
364888383,44.77,5/7/2019,1
171129040,116.28,3/26/2019,2
38477371,2891.87,1/10/2019,2
75724446,512.11,5/18/2019,13
226436974,68.63,5/17/2019,2
40386960,152.57,5/15/2019,1
81530014,44.23,1/12/2019,1
340094525,40.74,6/1/2019,2
320130857,225.72,5/29/2019,2
159815451,48.45,2/19/2019,3
66838342,357.82,12/6/2018,1
281675218,239.22,5/20/2019,3
102578255,26.53,2/14/2019,2
278833939,30.21,5/30/2019,2
143557559,63.66,4/5/2019,2
79564792,44.5,3/7/2019,2
145091399,68.67,5/22/2019,3
26536192,351.41,5/31/2019,6
141128104,168.32,1/21/2019,2
326818414,35.65,4/30/2019,1
152095086,224.19,2/13/2019,3
112171621,793.15,5/10/2019,1
111373,46.11,5/31/2019,12
246059497,23.33,5/16/2019,1
179610180,93.4,5/15/2019,1
246145045,792.23,5/23/2019,10
238487149,155.96,4/16/2019,2
156479313,98,1/28/2019,3
234788944,29.22,5/31/2019,1
83198876,723.15,5/27/2019,11
130246344,12.92,1/29/2019,1
52101631,24.84,12/21/2018,3
51965850,522.46,5/20/2019,10
48776903,128.58,4/16/2019,2
126072785,88.54,2/7/2019,2
2331005,19.58,12/18/2018,1
127556397,96.62,5/27/2019,4
115185432,314.8,5/20/2019,14
98194576,298.09,4/20/2019,1
220558171,83.24,5/30/2019,1
233865547,886.02,5/31/2019,15
48096626,76.23,1/21/2019,3
133489050,140.8,4/6/2019,5
46615075,1132.31,5/22/2019,13
9998207,0.27,12/6/2018,1
142976911,194.35,1/30/2019,3
210893674,66.7,3/19/2019,2
243211032,241.22,12/12/2018,3
12168245,67.87,5/31/2019,2
342254979,2.5,3/18/2019,1
271800307,188.33,5/22/2019,5
216014891,60.61,12/19/2018,1
61455211,342.01,5/6/2019,5
258032561,274.24,5/31/2019,9
24250330,296.77,5/28/2019,11
91744522,38.04,3/25/2019,1
271485321,83.76,2/19/2019,1
4114528,169.8,4/29/2019,4
211840645,228.25,5/14/2019,7
28201509,538.59,5/3/2019,2
35613633,625.3,5/6/2019,7
43832263,1675.97,6/1/2019,23
132219565,8.95,5/30/2019,2
136157460,276.4,3/25/2019,5
263235843,240.2,1/8/2019,2
46141373,318.91,4/10/2019,2
204776526,316.83,5/31/2019,5
251206686,292.73,5/7/2019,4
288681485,18.8,1/2/2019,2
137521818,293.37,5/13/2019,7
16180658,162.87,5/16/2019,5
242585605,700.1,4/17/2019,7
295024895,27.87,3/30/2019,1
171659431,481.08,5/1/2019,3
399338028,13.38,5/28/2019,1
107793452,147.41,1/3/2019,1
1897778,18.89,3/12/2019,1
254471645,543.14,3/10/2019,2
420206612,9.76,4/16/2019,2
64064034,576.07,5/16/2019,9
331328886,27.84,5/31/2019,3
127037416,105.26,5/22/2019,2
143068469,3.19,3/15/2019,1
189386264,96.19,2/22/2019,2
407899942,22.46,3/24/2019,1
64368917,48.36,12/6/2018,1
97785658,120.26,5/28/2019,5
11556634,1477.36,5/19/2019,16
81969275,100.23,4/17/2019,3
83057085,9.47,3/19/2019,1
64981945,286.35,4/14/2019,9
146148890,40.73,5/25/2019,3
147211800,420.92,5/31/2019,10
386788540,16.37,4/8/2019,2
42693990,573.97,5/14/2019,4
128868870,90.55,4/19/2019,3
196175800,240.1,4/25/2019,4
150846595,120.48,5/11/2019,3
267027715,764.88,5/31/2019,8
424712649,177.76,5/16/2019,1
380293966,127.97,4/23/2019,4
46137919,361.88,5/15/2019,7
263897513,5.91,5/28/2019,1
325225065,484.5,5/17/2019,6
357800690,175.68,3/17/2019,2
3420074,299.66,5/17/2019,8
75251701,66.78,5/18/2019,3
278223924,351.8,2/6/2019,9
51460816,10.35,2/6/2019,1
54420066,514.34,5/9/2019,8
80084297,35.09,5/23/2019,2
50708414,464.92,4/8/2019,2
255292713,42.56,5/30/2019,1
154204107,270.94,5/26/2019,9
233171684,221.07,5/14/2019,5
216107588,312.06,5/23/2019,4
34157217,228.22,5/7/2019,9
150997831,48.4,5/16/2019,2
299142519,157.78,5/25/2019,2
415527495,53.12,5/21/2019,3
18019996,3.29,4/14/2019,2
53165699,35.67,2/11/2019,1
148595265,14.59,1/18/2019,1
191158214,351.03,5/17/2019,17
376236087,226.82,4/12/2019,5
7757648,1063.7,5/17/2019,18
57743377,1740.69,6/1/2019,18
327320970,818.2,5/19/2019,5
151163407,1270.09,5/27/2019,11
255127300,140.09,12/10/2018,1
68475703,830.73,5/15/2019,4
142364479,287.31,5/8/2019,6
23428441,947.55,5/31/2019,16
113896629,489.66,5/25/2019,13
52277930,458.87,5/18/2019,22
264686105,1100.24,5/30/2019,14
78880283,283.54,5/5/2019,5
61667892,389.36,5/30/2019,9
192284756,48.24,5/21/2019,1
337583529,1096.98,5/31/2019,12
56647317,5.72,12/2/2018,1
61681002,94.9,5/8/2019,7
168024858,317.96,4/4/2019,5
59157511,227.84,5/29/2019,5
104968061,31.5,12/5/2018,1
16297025,1010.53,5/30/2019,7
233284621,3.33,5/24/2019,1
59012242,25.21,1/3/2019,1
305862015,23.05,4/10/2019,1
62715299,293.99,5/16/2019,10
35452698,1480.91,5/24/2019,32
32179831,529.64,4/23/2019,1
18056354,229.48,5/11/2019,8
179601596,180.19,5/1/2019,3
57626486,611.86,5/13/2019,8
220681446,19.1,12/17/2018,1
78811171,24.16,2/6/2019,2
103263221,445.33,3/17/2019,4
165394819,34.33,2/3/2019,1
25946984,92.88,4/24/2019,3
2603075,7.07,5/10/2019,1
59202036,84.05,5/16/2019,3
205311419,36.25,4/13/2019,1
102146124,104,1/8/2019,1
30423269,891.29,6/1/2019,10
182216410,1036.86,5/20/2019,4
142840026,35.44,4/16/2019,2
262563057,56.09,5/12/2019,2
217825549,27.49,1/21/2019,2
131116391,115.79,5/15/2019,3
64560393,34.54,6/1/2019,3
11553474,75.03,2/7/2019,2
157361385,187.99,5/28/2019,8
14609653,48.51,4/24/2019,2
136463212,238.55,1/8/2019,1
10272555,2496.4,3/28/2019,6
55386662,128.82,5/30/2019,3
90507941,489.87,5/5/2019,7
198956671,100.57,5/7/2019,4
299277800,62.7,5/9/2019,2
75590496,414.13,4/27/2019,9
92962670,815.88,4/15/2019,8
75727098,463.5,1/2/2019,2
45140528,1239.09,5/9/2019,4
49473346,189.11,5/27/2019,5
204530024,3.72,1/24/2019,1
41027449,43.75,5/19/2019,2
404410651,19.6,2/15/2019,1
398036965,78.84,3/20/2019,2
29458071,242.23,5/3/2019,7
186995589,249.16,3/24/2019,7
6642497,499.51,5/6/2019,13
127626846,94.98,5/2/2019,5
50710288,7.52,2/12/2019,1
26583134,121.73,5/3/2019,3
78301159,224.81,5/17/2019,9
186563886,219.58,5/23/2019,5
79787001,12.9,12/13/2018,1
101885536,191.98,1/29/2019,3
54150931,286.55,5/20/2019,6
148859077,319.99,5/6/2019,7
110247283,426.05,5/28/2019,5
8866650,98.42,5/24/2019,3
78575170,477.71,5/20/2019,3
111095197,38.44,5/28/2019,3
167124233,56.89,4/7/2019,1
297896843,421.71,5/23/2019,6
49127191,293.76,5/1/2019,4
338114896,134.55,3/11/2019,2
371413920,208.85,4/23/2019,2
133513244,682.37,5/12/2019,8
127501697,301.65,5/15/2019,5
178208221,37.66,12/26/2018,2
168840483,6.91,3/2/2019,1
224219705,20.54,5/12/2019,1
413009682,47.22,3/4/2019,1
153918988,52.19,12/28/2018,1
250595465,390.56,5/1/2019,10
78544188,193.81,3/27/2019,4
357108538,388.8,5/23/2019,7
268946327,10.16,5/22/2019,4
154949216,80.27,2/18/2019,1
172708501,438.24,2/18/2019,4
57164694,68.26,5/22/2019,3
291645352,212.88,5/15/2019,7
293907972,100.33,5/19/2019,3
142214858,27.12,2/6/2019,1
143520562,243.37,1/14/2019,2
28815248,314.96,4/11/2019,6
21941677,3.32,5/21/2019,1
24396382,687.56,5/21/2019,3
31881059,225.61,5/13/2019,7
315952066,35.86,5/23/2019,1
218399158,173.72,5/23/2019,4
406794399,45.84,2/26/2019,1
58049811,171.39,5/30/2019,18
271816671,187.42,4/17/2019,4
117044914,89.38,5/22/2019,5
131139874,1033.21,5/19/2019,12
118091265,13,12/29/2018,1
74603593,95.47,4/18/2019,1
42296819,494.33,5/22/2019,11
152808195,14.59,12/7/2018,1
235395679,446.21,5/25/2019,1
23579955,879.46,5/30/2019,13
70735738,133.5,6/1/2019,10
317843241,976.64,5/16/2019,12
48341957,201.6,5/30/2019,4
99252567,573.41,5/31/2019,10
92404329,138.14,5/20/2019,6
35515306,236.94,5/23/2019,4
175556779,12.8,1/17/2019,1
36959221,448.75,5/19/2019,9
79279804,972.32,4/25/2019,5
95420220,533.7,4/29/2019,5
92305430,14.43,3/18/2019,1
202892342,66.19,4/11/2019,2
138044547,9.44,4/17/2019,1
264235343,6.74,5/31/2019,1
39027724,462.14,5/15/2019,10
323927437,80.67,2/5/2019,1
27610686,696.13,5/20/2019,11
163923189,385.11,5/13/2019,11
262067361,149.94,5/19/2019,5
414856404,99.36,5/22/2019,3
166155720,220.16,5/28/2019,10
2349895,117.66,5/16/2019,2
185113389,817.24,5/27/2019,8
21638649,5.69,4/6/2019,1
263662210,97.36,3/15/2019,2
72724486,190.96,5/20/2019,6
222389823,494.93,5/30/2019,3
127552093,96.65,5/8/2019,3
319589743,319.04,5/6/2019,6
79188885,447.68,5/17/2019,11
31476119,349.13,5/31/2019,7
21085740,1008.54,5/28/2019,5
64582165,23.99,5/13/2019,3
305108431,69.99,5/15/2019,2
82363564,373.21,5/29/2019,7
157520903,86,5/29/2019,2
220608706,487.73,5/31/2019,10
302897937,103.5,5/29/2019,4
131004900,1536.14,5/15/2019,28
308322711,31.71,5/21/2019,2
112910250,70.25,3/13/2019,3
59350644,138.4,4/9/2019,8
132021705,289.53,4/24/2019,9
208436980,165.57,5/21/2019,4
164365524,88.97,5/3/2019,3
95489054,61.46,3/13/2019,2
224701339,840.11,5/28/2019,7
40589509,231.56,5/21/2019,4
233141726,136.65,5/24/2019,3
238346334,36.22,3/19/2019,1
103682934,1550.37,5/5/2019,11
90962090,32.77,2/21/2019,1
193386652,215.59,6/1/2019,9
133186685,305.37,5/26/2019,8
309891166,261.15,5/27/2019,18
182146918,29.13,1/25/2019,3
15548962,177.16,5/10/2019,7
45107346,112.84,5/7/2019,2
216575871,905,4/23/2019,12
244338122,127.93,5/30/2019,3
160836143,105.04,5/23/2019,4
165109259,349.19,5/30/2019,7
42420094,8.57,2/1/2019,1
161287659,1170.89,5/13/2019,8
4054385,347.43,3/11/2019,2
91487725,549.94,5/23/2019,7
77955873,2075.62,5/27/2019,16
231111859,396.48,5/30/2019,8
13333797,509.45,4/4/2019,10
235821891,331.58,3/6/2019,2
114066020,619.44,5/18/2019,6
186337921,1257.45,5/30/2019,7
203237743,18.33,1/3/2019,1
208208133,412.06,5/9/2019,9
10293410,25.04,4/8/2019,1
42896654,35.79,3/1/2019,3
48859425,1173.46,3/3/2019,7
89905756,39.54,2/28/2019,2
146709942,175.76,5/17/2019,8
35462806,1381.22,6/1/2019,24
114056436,24.19,2/4/2019,1
26487133,566.4,3/5/2019,6
184381914,629.04,5/28/2019,9
85321464,158.87,5/4/2019,5
172838219,93.76,5/29/2019,1
254414865,562.37,5/29/2019,17
147533873,1457.7,5/23/2019,9
164012119,1342.03,5/24/2019,23
33686715,535.37,5/30/2019,22
203809320,544.02,5/13/2019,12
148734572,144.08,4/21/2019,4
73609354,40.33,2/6/2019,1
30987299,262.37,5/22/2019,9
82679189,70.59,12/9/2018,1
187072005,81.76,2/26/2019,3
188820063,74.22,12/13/2018,1
51858276,262.95,5/8/2019,5
18744635,512.78,5/31/2019,17
128634206,27.21,1/17/2019,2
72239668,45.93,5/30/2019,4
59408146,154.67,2/20/2019,3
244878760,96.52,4/26/2019,1
304422313,9.46,1/15/2019,1
27312529,34.04,5/16/2019,3
271323349,68.87,5/13/2019,2
46057608,405.18,5/26/2019,8
220652790,664.71,5/30/2019,9
225758571,48.43,5/14/2019,2
58995063,240.69,5/29/2019,13
130588363,49.11,5/24/2019,3
163848345,153.44,2/11/2019,3
170654710,1187.7,5/15/2019,18
24826722,308.93,4/8/2019,7
6632274,15.09,4/15/2019,2
399775733,162.5,2/26/2019,1
70954319,205.26,5/26/2019,6
159967254,88.38,12/3/2018,1
76264643,66.27,4/24/2019,3
130984930,460.6,5/14/2019,5
220436107,35.92,1/19/2019,1
339108857,117.12,5/6/2019,4
67895670,111.64,5/10/2019,3
275992941,96.26,3/29/2019,4
290559357,73.17,5/14/2019,1
94937669,420.95,5/14/2019,7
264035735,105.63,5/14/2019,3
432101536,44.6,5/26/2019,1
107021526,7.22,5/18/2019,1
86945584,395.06,5/20/2019,5
245451452,31.56,1/22/2019,1
25692224,656.76,5/16/2019,17
38257643,289.53,5/28/2019,6
83760754,215.51,4/26/2019,8
3639083,78.13,5/15/2019,4
242726401,50.28,5/19/2019,3
186362067,20.58,2/28/2019,1
199836941,38.52,3/22/2019,3
190213569,435.5,5/29/2019,7
59324533,411.62,5/30/2019,6
114319748,667.24,4/21/2019,6
137643350,82.42,4/16/2019,3
95738593,12.78,2/26/2019,1
165480041,84.93,5/28/2019,2
72914213,814.11,5/25/2019,6
235923255,5.9,4/13/2019,1
166694182,830.55,5/18/2019,11
117892713,147.76,5/14/2019,4
400430586,4.03,4/22/2019,1
108883219,225.02,5/24/2019,2
66075535,71.53,3/23/2019,2
358196546,108.4,3/13/2019,1
28572604,141.29,5/20/2019,3
244237945,236.97,12/25/2018,1
194050148,77.85,4/17/2019,1
96097417,210.62,3/18/2019,7
30138607,256.33,12/14/2018,1
209622061,37.89,12/20/2018,1
245151258,319.62,5/14/2019,9
158676347,555.82,5/22/2019,8
109961084,7.37,5/17/2019,1
81547656,15.27,12/22/2018,1
289652233,292.92,5/29/2019,8
86255584,405.01,5/21/2019,10
49262630,139.7,1/14/2019,2
383322863,87.11,5/22/2019,1
267238581,248.65,4/29/2019,6
178747624,125.85,3/25/2019,3
365415494,356.12,5/26/2019,7
15601582,455.78,5/21/2019,6
356005038,34.78,4/29/2019,1
216664229,51.48,4/3/2019,5
15156643,26.22,5/16/2019,1
89644655,232.82,4/17/2019,9
84398380,35.12,12/18/2018,3
137799740,14.23,4/6/2019,1
104207406,61.77,2/6/2019,2
299729869,477.89,4/5/2019,3
271821475,115.8,5/4/2019,3
325801144,29.25,5/30/2019,1
173527941,138.06,2/16/2019,2
94247760,186.85,5/4/2019,10
193147649,866.28,5/5/2019,4
302503351,23.79,4/16/2019,1
147514248,430.48,5/22/2019,7
180341262,133.16,5/31/2019,10
399977830,407.87,5/30/2019,6
400653375,217.13,5/16/2019,3
195262800,1.76,3/4/2019,1
119358002,179.79,4/29/2019,3
68247260,2595.21,5/31/2019,10
180797900,73.25,4/29/2019,2
15567991,1070.94,5/6/2019,20
390965660,1006.76,5/17/2019,5
130933486,65.54,3/12/2019,2
32896423,1038.84,5/14/2019,11
165948752,55.94,4/28/2019,3
156448481,40.05,1/4/2019,1
183298710,262.8,5/8/2019,10
142573150,321.24,2/24/2019,1
182624550,768.74,5/15/2019,12
74863125,869.24,5/15/2019,11
73725625,176.7,5/23/2019,8
81783162,349.5,5/27/2019,7
324161,544.02,5/28/2019,15
239952684,237.94,1/16/2019,5
206288412,1.31,5/18/2019,1
102983628,171.66,5/27/2019,5
125631503,71.86,4/16/2019,2
173247752,79.09,5/26/2019,5
400266638,75.18,5/27/2019,1
148421177,575.32,5/15/2019,7
180030206,15.84,2/7/2019,2
59229497,720.06,3/30/2019,7
344444351,884.35,5/10/2019,8
76726085,1271.06,6/1/2019,8
140514731,50,2/19/2019,1
94837992,575.73,5/7/2019,10
58090743,235.97,5/29/2019,6
106259473,3.86,2/18/2019,1
190131047,14.37,5/7/2019,3
42863814,325.72,4/24/2019,12
90285652,488.23,5/1/2019,6
63142444,189.73,5/8/2019,7
83723383,199.83,2/5/2019,4
201207555,165.82,5/25/2019,4
115874539,49.76,3/23/2019,1
69361138,823.87,5/29/2019,14
239913444,9.46,4/15/2019,1
30140746,87.92,4/14/2019,3
393887985,35.34,2/27/2019,1
329627698,72.11,12/10/2018,1
350122920,24.43,5/13/2019,4
166492181,246.71,5/14/2019,3
116671357,46.3,4/12/2019,2
324675059,12.2,1/14/2019,1
50555344,1.17,2/13/2019,1
62457061,52.81,5/22/2019,4
48433165,953.93,5/29/2019,8
232955958,36.19,1/28/2019,1
887758,752.05,5/17/2019,7
52310532,182.08,6/1/2019,3
97518229,769.54,5/26/2019,6
128646894,53.19,5/14/2019,1
151749859,872.35,5/28/2019,14
26632522,812.21,5/19/2019,13
33821237,10.61,3/30/2019,1
213852809,461.56,5/25/2019,7
82683071,916.57,5/13/2019,4
413883255,53.97,5/27/2019,2
236966262,299.91,5/7/2019,1
190247390,104.91,3/27/2019,2
199177832,88.33,2/10/2019,2
383677661,177.62,4/4/2019,2
265508817,151.88,4/8/2019,2
305065454,1483.47,2/8/2019,2
24962781,317.33,5/17/2019,7
63716251,139.21,5/3/2019,4
180921910,715.25,4/1/2019,7
130171246,756.85,5/12/2019,15
166203373,598.85,5/15/2019,12
356862675,14.32,3/9/2019,1
66630024,223.46,1/31/2019,3
228244552,9.08,5/24/2019,2
323057612,16.99,12/18/2018,1
254308558,80.03,5/12/2019,3
241057756,68.54,12/12/2018,2
411995866,25.75,4/22/2019,1
227873981,932.43,4/5/2019,9
291552262,40.06,1/25/2019,1
303286096,195.23,5/24/2019,5
214256947,732.16,3/3/2019,7
167377798,77.31,2/19/2019,2
78601190,74.93,1/10/2019,1
46771952,190.57,4/3/2019,5
151344093,474.29,5/26/2019,12
20705053,171.11,3/29/2019,2
13953840,250.62,5/6/2019,6
226384974,44.77,4/9/2019,2
4219779,20.48,5/14/2019,2
115659682,93.65,5/17/2019,5
214247478,521.97,5/15/2019,7
109485663,190.76,4/16/2019,3
58105377,85.1,12/21/2018,1
301395838,171.05,4/7/2019,2
174546302,962.61,5/27/2019,6
146921730,1534.96,5/14/2019,12
352212460,4417.39,6/1/2019,37
50722246,94.91,4/27/2019,2
16798375,12.06,1/9/2019,1
3821969,133.74,5/3/2019,3
99083465,4.52,3/6/2019,1
187982094,101.6,12/28/2018,2
40099224,600.53,5/15/2019,5
86432503,409.72,4/8/2019,1
225410518,3338.88,5/23/2019,20
276956770,250.05,5/10/2019,7
68205483,655.54,2/21/2019,8
